employee_ssn,employee_role,employee_birth_date,employee_hire_date,employee_termination_date,employee_gross_compensation,employee_plan_year_compensation,employee_capped_compensation,employee_deferral_rate,employee_contribution,employer_core_contribution,employer_match_contribution,eligibility_entry_date,is_eligible,is_participating
DUMMY_EX_562870_006215,Staff,1978-02-24,2021-02-01,,58227.56,58227.56,58227.56,10,24000.0,0.0,1746.8267999999998,2021-02-01,True,True
DUMMY_EX_522434_006216,Staff,1985-07-15,2019-10-26,,51016.73,51016.73,51016.73,1,24000.0,0.0,1530.5019,2019-10-26,True,True
DUMMY_EX_680290_006217,Executive,1994-08-22,2017-07-30,,206391.64,206391.64,206391.64,3,24000.0,0.0,6191.7492,2017-07-30,True,True
DUMMY_EX_165230_006218,Manager,1991-06-04,2019-07-22,,82594.98,82594.98,82594.98,6,24000.0,0.0,2477.8493999999996,2019-07-22,True,True
DUMMY_EX_350573_006219,Staff,1995-11-20,2024-04-04,,34167.18,34167.18,34167.18,10,24000.0,0.0,1025.0154,2024-04-04,True,True
DUMMY_EX_305973_006220,Staff,1974-01-27,2012-04-02,,57850.27,57850.27,57850.27,3,24000.0,0.0,1735.5080999999998,2012-04-02,True,True
DUMMY_EX_195419_006221,Manager,2002-02-17,2024-03-14,,65000.0,65000.0,65000.0,9,24000.0,0.0,1950.0,2024-03-14,True,True
DUMMY_EX_251294_006222,Staff,1970-09-12,2022-11-17,,39123.66,39123.66,39123.66,3,24000.0,0.0,1173.7098,2022-11-17,True,True
DUMMY_EX_776144_006223,Staff,1992-01-21,2014-04-29,,51545.24,51545.24,51545.24,5,24000.0,0.0,1546.3572,2014-04-29,True,True
DUMMY_EX_723352_006224,Staff,1992-01-14,2014-01-25,2024-02-15,50139.44,50139.44,50139.44,3,24000.0,0.0,0.0,2014-01-25,False,True
DUMMY_EX_809964_006225,Manager,1989-06-18,2014-07-17,,116253.24,116253.24,116253.24,3,24000.0,0.0,3487.5972,2014-07-17,True,True
DUMMY_EX_485123_006226,Staff,1987-08-05,2020-05-03,,51984.25,51984.25,51984.25,5,24000.0,0.0,1559.5275,2020-05-03,True,True
DUMMY_EX_165342_006227,Staff,1984-11-09,2019-09-27,,52164.54,52164.54,52164.54,3,24000.0,0.0,1564.9361999999999,2019-09-27,True,True
DUMMY_EX_623884_006228,Manager,1985-01-14,2011-09-18,,97763.07,97763.07,97763.07,3,24000.0,0.0,2932.8921,2011-09-18,True,True
DUMMY_EX_153966_006229,Staff,1986-04-01,2024-04-05,,50686.72,50686.72,50686.72,6,24000.0,0.0,1520.6016,2024-04-05,True,True
DUMMY_EX_325964_006230,Manager,1975-07-12,2017-05-03,,116320.46,116320.46,116320.46,10,24000.0,0.0,3489.6138,2017-05-03,True,True
DUMMY_EX_818715_006231,Staff,1986-11-19,2020-12-21,,48603.43,48603.43,48603.43,3,24000.0,0.0,1458.1028999999999,2020-12-21,True,True
DUMMY_EX_466814_006232,Staff,1981-04-03,2011-07-16,,75269.13,75269.13,75269.13,0,0.0,0.0,0.0,2011-07-16,True,False
DUMMY_EX_207187_006233,Manager,1992-09-18,2018-04-29,,107976.55,107976.55,107976.55,0,0.0,0.0,0.0,2018-04-29,True,False
DUMMY_EX_633179_006234,Staff,1963-05-26,2012-04-11,,82629.73,82629.73,82629.73,3,24000.0,0.0,2478.8918999999996,2012-04-11,True,True
DUMMY_EX_118181_006235,Manager,1979-07-28,2023-02-28,,133724.62,133724.62,133724.62,3,24000.0,0.0,4011.7385999999997,2023-02-28,True,True
DUMMY_EX_800166_006236,Staff,1974-10-20,2023-09-07,,43681.16,43681.16,43681.16,0,0.0,0.0,0.0,2023-09-07,True,False
DUMMY_EX_856232_006237,Staff,1980-10-24,2017-12-11,,54302.44,54302.44,54302.44,3,24000.0,0.0,1629.0732,2017-12-11,True,True
DUMMY_EX_598059_006238,Staff,1991-11-14,2018-01-24,,46993.04,46993.04,46993.04,8,24000.0,0.0,1409.7912,2018-01-24,True,True
DUMMY_EX_247379_006239,Manager,1987-08-23,2014-12-21,,104960.31,104960.31,104960.31,3,24000.0,0.0,3148.8093,2014-12-21,True,True
DUMMY_EX_886733_006240,Executive,1979-09-27,2022-07-07,2024-08-21,684781.61,684781.61,355000.0,3,24000.0,0.0,0.0,2022-07-07,False,True
DUMMY_EX_969144_006241,Staff,1989-12-01,2021-06-09,,52070.27,52070.27,52070.27,3,24000.0,0.0,1562.1081,2021-06-09,True,True
DUMMY_EX_148301_006242,Staff,1975-12-28,2013-09-09,,66123.2,66123.2,66123.2,3,24000.0,0.0,1983.696,2013-09-09,True,True
DUMMY_EX_227161_006243,Staff,1986-11-21,2018-11-10,,84033.15,84033.15,84033.15,3,24000.0,0.0,2520.9945,2018-11-10,True,True
DUMMY_EX_825042_006244,Staff,1991-10-24,2019-08-15,,52753.75,52753.75,52753.75,3,24000.0,0.0,1582.6125,2019-08-15,True,True
DUMMY_EX_169739_006245,Executive,1968-10-11,2014-10-04,,520305.33,520305.33,355000.0,3,24000.0,0.0,10650.0,2014-10-04,True,True
DUMMY_EX_115645_006246,Staff,1972-03-26,2018-05-07,,68518.65,68518.65,68518.65,4,24000.0,0.0,2055.5595,2018-05-07,True,True
DUMMY_EX_468327_006247,Manager,1992-07-27,2014-04-13,,201547.31,201547.31,201547.31,10,24000.0,0.0,6046.4193,2014-04-13,True,True
DUMMY_EX_146665_006248,Manager,1981-06-04,2021-07-15,,118210.03,118210.03,118210.03,6,24000.0,0.0,3546.3008999999997,2021-07-15,True,True
DUMMY_EX_966543_006249,Staff,1987-08-09,2017-10-20,,52011.84,52011.84,52011.84,5,24000.0,0.0,1560.3551999999997,2017-10-20,True,True
DUMMY_EX_553835_006250,Staff,1983-08-08,2006-12-21,,76238.14,76238.14,76238.14,3,24000.0,0.0,2287.1441999999997,2006-12-21,True,True
DUMMY_EX_604669_006251,Staff,1991-09-25,2024-11-19,,47506.55,47506.55,47506.55,3,24000.0,0.0,1425.1965,2024-11-19,True,True
DUMMY_EX_187376_006252,Staff,1987-05-23,2016-08-12,,59399.4,59399.4,59399.4,3,24000.0,0.0,1781.982,2016-08-12,True,True
DUMMY_EX_187218_006253,Staff,1977-12-26,2022-12-25,,31745.3,31745.3,31745.3,4,24000.0,0.0,952.3589999999999,2022-12-25,True,True
DUMMY_EX_485916_006254,Manager,1972-09-21,2018-04-30,,110366.9,110366.9,110366.9,6,24000.0,0.0,3311.0069999999996,2018-04-30,True,True
DUMMY_EX_587811_006255,Manager,1964-10-16,2016-07-02,,88294.12,88294.12,88294.12,5,24000.0,0.0,2648.8235999999997,2016-07-02,True,True
DUMMY_EX_902218_006256,Staff,1981-12-01,2018-09-27,,54109.85,54109.85,54109.85,5,24000.0,0.0,1623.2955,2018-09-27,True,True
DUMMY_EX_174678_006257,Staff,1979-02-16,2015-10-05,,48416.77,48416.77,48416.77,2,24000.0,0.0,1452.5031,2015-10-05,True,True
DUMMY_EX_123872_006258,Staff,1998-07-05,2022-08-11,,51607.35,51607.35,51607.35,4,24000.0,0.0,1548.2205,2022-08-11,True,True
DUMMY_EX_954661_006259,Staff,1985-03-01,2021-01-02,,39102.16,39102.16,39102.16,6,24000.0,0.0,1173.0648,2021-01-02,True,True
DUMMY_EX_437445_006260,Staff,1983-05-16,2017-04-16,,77881.15,77881.15,77881.15,5,24000.0,0.0,2336.4345,2017-04-16,True,True
DUMMY_EX_130634_006261,Staff,1970-06-05,2012-12-18,,59829.32,59829.32,59829.32,1,24000.0,0.0,1794.8796,2012-12-18,True,True
DUMMY_EX_344548_006262,Staff,1980-09-20,2023-01-13,,63019.98,63019.98,63019.98,3,24000.0,0.0,1890.5994,2023-01-13,True,True
DUMMY_EX_723333_006263,Executive,1985-03-28,2017-10-02,,183063.89,183063.89,183063.89,6,24000.0,0.0,5491.9167,2017-10-02,True,True
DUMMY_EX_726149_006264,Staff,1982-07-09,2016-09-02,,43059.15,43059.15,43059.15,3,24000.0,0.0,1291.7745,2016-09-02,True,True
DUMMY_EX_423671_006265,Manager,1981-02-21,2022-06-19,,106428.95,106428.95,106428.95,3,24000.0,0.0,3192.8684999999996,2022-06-19,True,True
DUMMY_EX_382109_006266,Staff,1987-06-19,2016-02-23,,54147.25,54147.25,54147.25,3,24000.0,0.0,1624.4175,2016-02-23,True,True
DUMMY_EX_869819_006267,Staff,1972-04-12,2023-03-14,,37177.54,37177.54,37177.54,5,24000.0,0.0,1115.3262,2023-03-14,True,True
DUMMY_EX_398057_006268,Staff,1990-07-09,2021-05-17,,48680.68,48680.68,48680.68,0,0.0,0.0,0.0,2021-05-17,True,False
DUMMY_EX_314080_006269,Staff,1986-09-24,2015-06-03,,53749.02,53749.02,53749.02,3,24000.0,0.0,1612.4705999999999,2015-06-03,True,True
DUMMY_EX_526467_006270,Staff,1981-10-27,2017-06-01,,42970.13,42970.13,42970.13,5,24000.0,0.0,1289.1038999999998,2017-06-01,True,True
DUMMY_EX_583202_006271,Staff,1980-01-03,2013-06-29,,50351.28,50351.28,50351.28,5,24000.0,0.0,1510.5384,2013-06-29,True,True
DUMMY_EX_168700_006272,Manager,1979-08-23,2018-11-12,,133975.7,133975.7,133975.7,5,24000.0,0.0,4019.271,2018-11-12,True,True
DUMMY_EX_708384_006273,Staff,1973-01-13,2015-09-03,,58729.47,58729.47,58729.47,0,0.0,0.0,0.0,2015-09-03,True,False
DUMMY_EX_568937_006274,Manager,1979-11-10,2014-10-04,,96224.59,96224.59,96224.59,10,24000.0,0.0,2886.7376999999997,2014-10-04,True,True
DUMMY_EX_888185_006275,Staff,1977-10-22,2014-08-21,,58568.81,58568.81,58568.81,0,0.0,0.0,0.0,2014-08-21,True,False
DUMMY_EX_666055_006276,Staff,1990-08-05,2022-12-14,,45404.11,45404.11,45404.11,10,24000.0,0.0,1362.1233,2022-12-14,True,True
DUMMY_EX_667142_006277,Staff,1986-08-19,2019-12-08,,53530.77,53530.77,53530.77,5,24000.0,0.0,1605.9230999999997,2019-12-08,True,True
DUMMY_EX_497394_006278,Manager,1986-01-21,2015-12-16,,105429.58,105429.58,105429.58,3,24000.0,0.0,3162.8874,2015-12-16,True,True
DUMMY_EX_966120_006279,Manager,1982-06-26,2010-11-28,,141117.61,141117.61,141117.61,1,24000.0,0.0,4233.528299999999,2010-11-28,True,True
DUMMY_EX_186188_006280,Staff,1981-03-17,2013-12-27,,65336.03,65336.03,65336.03,3,24000.0,0.0,1960.0809,2013-12-27,True,True
DUMMY_EX_970821_006281,Manager,1984-07-09,2007-01-16,,170247.34,170247.34,170247.34,4,24000.0,0.0,5107.4202,2007-01-16,True,True
DUMMY_EX_444545_006282,Staff,1959-07-04,2006-09-05,,65634.92,65634.92,65634.92,5,24000.0,0.0,1969.0475999999999,2006-09-05,True,True
DUMMY_EX_994752_006283,Staff,1982-06-19,2015-09-24,,43410.38,43410.38,43410.38,3,24000.0,0.0,1302.3113999999998,2015-09-24,True,True
DUMMY_EX_395683_006284,Staff,1961-03-18,2019-09-22,,53979.69,53979.69,53979.69,10,24000.0,0.0,1619.3907,2019-09-22,True,True
DUMMY_EX_113032_006285,Staff,1969-02-13,2016-03-25,,55697.68,55697.68,55697.68,5,24000.0,0.0,1670.9304,2016-03-25,True,True
DUMMY_EX_924436_006286,Staff,1975-07-20,2017-01-06,,49306.18,49306.18,49306.18,10,24000.0,0.0,1479.1853999999998,2017-01-06,True,True
DUMMY_EX_114963_006287,Staff,1998-03-11,2020-12-24,,48055.45,48055.45,48055.45,3,24000.0,0.0,1441.6634999999999,2020-12-24,True,True
DUMMY_EX_240159_006288,Staff,1989-04-09,2023-05-14,,51863.23,51863.23,51863.23,10,24000.0,0.0,1555.8969,2023-05-14,True,True
DUMMY_EX_126405_006289,Staff,2000-12-28,2022-07-22,,43293.74,43293.74,43293.74,2,24000.0,0.0,1298.8121999999998,2022-07-22,True,True
DUMMY_EX_585854_006290,Staff,1974-03-21,2017-07-21,,67045.08,67045.08,67045.08,6,24000.0,0.0,2011.3524,2017-07-21,True,True
DUMMY_EX_169624_006291,Manager,1973-07-03,2020-12-02,,85041.11,85041.11,85041.11,0,0.0,0.0,0.0,2020-12-02,True,False
DUMMY_EX_466148_006292,Staff,1994-08-20,2017-10-29,,32952.45,32952.45,32952.45,6,24000.0,0.0,988.5734999999999,2017-10-29,True,True
DUMMY_EX_975647_006293,Manager,1969-06-17,2008-02-13,,128633.68,128633.68,128633.68,3,24000.0,0.0,3859.0103999999997,2008-02-13,True,True
DUMMY_EX_370885_006294,Staff,1989-06-04,2015-06-05,,53790.83,53790.83,53790.83,3,24000.0,0.0,1613.7249,2015-06-05,True,True
DUMMY_EX_541814_006295,Staff,2000-05-11,2023-06-03,,45214.65,45214.65,45214.65,9,24000.0,0.0,1356.4395,2023-06-03,True,True
DUMMY_EX_144611_006296,Staff,1969-09-20,2019-01-21,,52902.19,52902.19,52902.19,3,24000.0,0.0,1587.0657,2019-01-21,True,True
DUMMY_EX_758048_006297,Staff,1976-06-07,2018-06-10,,72858.57,72858.57,72858.57,3,24000.0,0.0,2185.7571000000003,2018-06-10,True,True
DUMMY_EX_998477_006298,Manager,1967-07-06,2018-02-05,,65000.0,65000.0,65000.0,6,24000.0,0.0,1950.0,2018-02-05,True,True
DUMMY_EX_227861_006299,Staff,1992-03-21,2020-06-01,,46130.89,46130.89,46130.89,1,24000.0,0.0,1383.9267,2020-06-01,True,True
DUMMY_EX_489358_006300,Staff,1963-12-16,2015-05-04,,63991.25,63991.25,63991.25,3,24000.0,0.0,1919.7375,2015-05-04,True,True
DUMMY_EX_845057_006301,Staff,1966-03-03,2019-08-12,,52947.05,52947.05,52947.05,3,24000.0,0.0,1588.4115,2019-08-12,True,True
DUMMY_EX_658041_006302,Executive,1983-03-22,2012-12-08,,342704.53,342704.53,342704.53,0,0.0,0.0,0.0,2012-12-08,True,False
DUMMY_EX_505193_006303,Staff,1979-09-03,2014-07-02,,64541.41,64541.41,64541.41,6,24000.0,0.0,1936.2423000000001,2014-07-02,True,True
DUMMY_EX_123379_006304,Staff,1988-06-23,2023-05-26,,42523.88,42523.88,42523.88,3,24000.0,0.0,1275.7163999999998,2023-05-26,True,True
DUMMY_EX_675885_006305,Staff,1967-10-10,2019-12-14,,72903.24,72903.24,72903.24,0,0.0,0.0,0.0,2019-12-14,True,False
DUMMY_EX_253372_006306,Manager,1981-09-18,2010-11-20,,144964.03,144964.03,144964.03,3,24000.0,0.0,4348.9209,2010-11-20,True,True
DUMMY_EX_759498_006307,Manager,2001-11-21,2023-01-15,,92125.71,92125.71,92125.71,2,24000.0,0.0,2763.7713,2023-01-15,True,True
DUMMY_EX_817258_006308,Staff,1977-05-18,2022-12-17,,53465.15,53465.15,53465.15,3,24000.0,0.0,1603.9545,2022-12-17,True,True
DUMMY_EX_182725_006309,Staff,1987-08-07,2017-06-29,2024-05-12,49046.47,49046.47,49046.47,3,24000.0,0.0,0.0,2017-06-29,False,True
DUMMY_EX_937040_006310,Executive,1991-09-09,2019-05-20,,156884.0,156884.0,156884.0,3,24000.0,0.0,4706.5199999999995,2019-05-20,True,True
DUMMY_EX_892054_006311,Manager,1978-02-17,2018-12-30,,114496.81,114496.81,114496.81,3,24000.0,0.0,3434.9042999999997,2018-12-30,True,True
DUMMY_EX_321242_006312,Staff,1987-10-05,2017-04-16,,69537.73,69537.73,69537.73,5,24000.0,0.0,2086.1319,2017-04-16,True,True
DUMMY_EX_406001_006313,Manager,1991-10-22,2020-02-11,,88928.91,88928.91,88928.91,3,24000.0,0.0,2667.8673,2020-02-11,True,True
DUMMY_EX_527632_006314,Staff,1991-08-01,2016-09-04,,42366.52,42366.52,42366.52,3,24000.0,0.0,1270.9956,2016-09-04,True,True
DUMMY_EX_350742_006315,Staff,1987-05-27,2023-12-02,,36226.27,36226.27,36226.27,5,24000.0,0.0,1086.7880999999998,2023-12-02,True,True
DUMMY_EX_613400_006316,Staff,1980-01-21,2014-09-25,,57541.17,57541.17,57541.17,3,24000.0,0.0,1726.2350999999999,2014-09-25,True,True
DUMMY_EX_873281_006317,Staff,2002-04-04,2024-02-12,,46211.47,46211.47,46211.47,10,24000.0,0.0,1386.3441,2024-02-12,True,True
DUMMY_EX_985859_006318,Staff,1972-03-02,2013-01-01,,62154.13,62154.13,62154.13,3,24000.0,0.0,1864.6238999999998,2013-01-01,True,True
DUMMY_EX_363529_006319,Staff,1977-01-21,2016-02-07,,50459.21,50459.21,50459.21,3,24000.0,0.0,1513.7763,2016-02-07,True,True
DUMMY_EX_522785_006320,Executive,1973-02-17,2014-12-22,,272453.1,272453.1,272453.1,0,0.0,0.0,0.0,2014-12-22,True,False
DUMMY_EX_791999_006321,Staff,1986-12-06,2012-11-02,,57152.42,57152.42,57152.42,3,24000.0,0.0,1714.5726,2012-11-02,True,True
DUMMY_EX_427907_006322,Staff,1988-07-17,2023-05-16,,37397.43,37397.43,37397.43,6,24000.0,0.0,1121.9229,2023-05-16,True,True
DUMMY_EX_898149_006323,Staff,1997-03-17,2023-06-08,,49365.62,49365.62,49365.62,2,24000.0,0.0,1480.9686,2023-06-08,True,True
DUMMY_EX_278278_006324,Staff,1980-03-21,2024-01-27,,56178.31,56178.31,56178.31,2,24000.0,0.0,1685.3492999999999,2024-01-27,True,True
DUMMY_EX_471221_006325,Staff,1992-06-16,2023-02-10,,58609.66,58609.66,58609.66,10,24000.0,0.0,1758.2898,2023-02-10,True,True
DUMMY_EX_235304_006326,Staff,2002-09-10,2024-05-20,,30089.01,30089.01,30089.01,3,24000.0,0.0,902.6702999999999,2024-05-20,True,True
DUMMY_EX_372517_006327,Staff,1990-12-27,2017-08-30,,50179.36,50179.36,50179.36,10,24000.0,0.0,1505.3808,2017-08-30,True,True
DUMMY_EX_975702_006328,Staff,1983-01-09,2016-05-30,,58431.36,58431.36,58431.36,3,24000.0,0.0,1752.9407999999999,2016-05-30,True,True
DUMMY_EX_424992_006329,Staff,1971-01-11,2010-10-19,,78130.14,78130.14,78130.14,0,0.0,0.0,0.0,2010-10-19,True,False
DUMMY_EX_127658_006330,Manager,1965-08-03,2022-06-08,,126634.47,126634.47,126634.47,4,24000.0,0.0,3799.0341,2022-06-08,True,True
DUMMY_EX_462585_006331,Staff,1987-05-02,2022-05-27,,62746.67,62746.67,62746.67,0,0.0,0.0,0.0,2022-05-27,True,False
DUMMY_EX_722706_006332,Manager,1975-06-28,2017-01-20,,135185.62,135185.62,135185.62,4,24000.0,0.0,4055.5685999999996,2017-01-20,True,True
DUMMY_EX_342599_006333,Staff,1998-07-28,2023-08-16,,44523.95,44523.95,44523.95,3,24000.0,0.0,1335.7185,2023-08-16,True,True
DUMMY_EX_582539_006334,Manager,1983-05-21,2012-02-07,,215136.81,215136.81,215136.81,3,24000.0,0.0,6454.1043,2012-02-07,True,True
DUMMY_EX_794340_006335,Manager,1966-03-05,2016-12-12,,84963.5,84963.5,84963.5,0,0.0,0.0,0.0,2016-12-12,True,False
DUMMY_EX_126101_006336,Executive,1994-04-24,2017-05-01,,441344.52,441344.52,355000.0,7,24000.0,0.0,10650.0,2017-05-01,True,True
DUMMY_EX_697911_006337,Staff,1977-02-28,2018-12-03,,34571.13,34571.13,34571.13,10,24000.0,0.0,1037.1338999999998,2018-12-03,True,True
DUMMY_EX_564513_006338,Executive,1971-01-20,2020-07-16,,240231.25,240231.25,240231.25,0,0.0,0.0,0.0,2020-07-16,True,False
DUMMY_EX_518508_006339,Staff,1969-05-20,2010-01-03,,72958.74,72958.74,72958.74,3,24000.0,0.0,2188.7622,2010-01-03,True,True
DUMMY_EX_286832_006340,Staff,1974-04-17,2018-01-07,,39220.25,39220.25,39220.25,6,24000.0,0.0,1176.6074999999998,2018-01-07,True,True
DUMMY_EX_259671_006341,Manager,1970-12-09,2012-05-16,,131412.77,131412.77,131412.77,7,24000.0,0.0,3942.3830999999996,2012-05-16,True,True
DUMMY_EX_303367_006342,Staff,1990-10-25,2018-11-26,,48652.16,48652.16,48652.16,3,24000.0,0.0,1459.5648,2018-11-26,True,True
DUMMY_EX_356339_006343,Staff,1997-08-16,2020-08-10,,53806.34,53806.34,53806.34,3,24000.0,0.0,1614.1901999999998,2020-08-10,True,True
DUMMY_EX_101570_006344,Staff,1979-10-07,2018-07-10,,58790.6,58790.6,58790.6,3,24000.0,0.0,1763.7179999999998,2018-07-10,True,True
DUMMY_EX_288129_006345,Staff,1979-03-24,2020-03-27,,40162.83,40162.83,40162.83,3,24000.0,0.0,1204.8849,2020-03-27,True,True
DUMMY_EX_426189_006346,Manager,1977-07-26,2015-02-20,,119523.45,119523.45,119523.45,3,24000.0,0.0,3585.7034999999996,2015-02-20,True,True
DUMMY_EX_545949_006347,Staff,1982-01-05,2011-01-10,,49328.66,49328.66,49328.66,3,24000.0,0.0,1479.8598,2011-01-10,True,True
DUMMY_EX_907505_006348,Manager,1982-05-12,2020-05-05,,107921.85,107921.85,107921.85,4,24000.0,0.0,3237.6555,2020-05-05,True,True
DUMMY_EX_650231_006349,Staff,1991-04-27,2019-08-29,,58148.69,58148.69,58148.69,3,24000.0,0.0,1744.4607,2019-08-29,True,True
DUMMY_EX_291820_006350,Executive,1980-09-21,2022-04-21,,217385.66,217385.66,217385.66,10,24000.0,0.0,6521.5698,2022-04-21,True,True
DUMMY_EX_404483_006351,Executive,1996-03-08,2024-07-24,2024-08-28,287504.71,287504.71,287504.71,4,24000.0,0.0,0.0,2024-07-24,False,True
DUMMY_EX_514013_006352,Manager,1982-07-24,2013-04-05,,113806.14,113806.14,113806.14,2,24000.0,0.0,3414.1841999999997,2013-04-05,True,True
DUMMY_EX_828449_006353,Manager,1983-03-05,2015-03-27,,108556.29,108556.29,108556.29,3,24000.0,0.0,3256.6886999999997,2015-03-27,True,True
DUMMY_EX_293520_006354,Staff,1982-02-01,2021-08-09,,40109.73,40109.73,40109.73,5,24000.0,0.0,1203.2919,2021-08-09,True,True
DUMMY_EX_981507_006355,Staff,1980-12-01,2009-05-22,,61145.07,61145.07,61145.07,3,24000.0,0.0,1834.3520999999998,2009-05-22,True,True
DUMMY_EX_784409_006356,Staff,1994-04-24,2019-02-27,,51087.26,51087.26,51087.26,4,24000.0,0.0,1532.6178,2019-02-27,True,True
DUMMY_EX_492471_006357,Manager,1976-12-02,2009-04-08,,107990.12,107990.12,107990.12,3,24000.0,0.0,3239.7036,2009-04-08,True,True
DUMMY_EX_904416_006358,Staff,1994-05-10,2017-07-27,,42876.66,42876.66,42876.66,6,24000.0,0.0,1286.2998,2017-07-27,True,True
DUMMY_EX_181741_006359,Staff,1988-07-05,2013-10-26,,55138.09,55138.09,55138.09,0,0.0,0.0,0.0,2013-10-26,True,False
DUMMY_EX_714538_006360,Executive,1987-10-23,2022-11-12,,130000.0,130000.0,130000.0,3,24000.0,0.0,3900.0,2022-11-12,True,True
DUMMY_EX_218662_006361,Staff,1983-02-02,2024-04-30,,38556.97,38556.97,38556.97,6,24000.0,0.0,1156.7091,2024-04-30,True,True
DUMMY_EX_197809_006362,Executive,1990-09-28,2016-10-21,,254982.94,254982.94,254982.94,3,24000.0,0.0,7649.4882,2016-10-21,True,True
DUMMY_EX_553936_006363,Staff,1982-04-10,2022-06-19,,43651.15,43651.15,43651.15,10,24000.0,0.0,1309.5345,2022-06-19,True,True
DUMMY_EX_242737_006364,Executive,1982-04-14,2016-06-15,,474779.76,474779.76,355000.0,5,24000.0,0.0,10650.0,2016-06-15,True,True
DUMMY_EX_525253_006365,Manager,1974-03-28,2016-07-14,,126193.92,126193.92,126193.92,3,24000.0,0.0,3785.8176,2016-07-14,True,True
DUMMY_EX_830823_006366,Manager,1980-04-13,2021-01-30,,85601.41,85601.41,85601.41,3,24000.0,0.0,2568.0423,2021-01-30,True,True
DUMMY_EX_282808_006367,Executive,1977-03-24,2014-03-02,,196682.54,196682.54,196682.54,3,24000.0,0.0,5900.4762,2014-03-02,True,True
DUMMY_EX_871741_006368,Staff,1984-10-26,2015-10-13,,47959.19,47959.19,47959.19,3,24000.0,0.0,1438.7757,2015-10-13,True,True
DUMMY_EX_504421_006369,Staff,1993-05-11,2019-12-19,,42084.75,42084.75,42084.75,4,24000.0,0.0,1262.5425,2019-12-19,True,True
DUMMY_EX_947168_006370,Staff,1987-10-10,2020-02-19,,50277.23,50277.23,50277.23,3,24000.0,0.0,1508.3169,2020-02-19,True,True
DUMMY_EX_596114_006371,Staff,1986-02-16,2024-04-17,,52637.22,52637.22,52637.22,7,24000.0,0.0,1579.1166,2024-04-17,True,True
DUMMY_EX_249360_006372,Executive,1962-05-02,2016-06-16,,292372.61,292372.61,292372.61,3,24000.0,0.0,8771.1783,2016-06-16,True,True
DUMMY_EX_171281_006373,Staff,1992-03-01,2024-02-17,,44164.34,44164.34,44164.34,4,24000.0,0.0,1324.9301999999998,2024-02-17,True,True
DUMMY_EX_486203_006374,Staff,1973-02-11,2013-07-29,,61691.05,61691.05,61691.05,3,24000.0,0.0,1850.7315,2013-07-29,True,True
DUMMY_EX_546652_006375,Manager,1973-07-15,2018-02-26,,133665.47,133665.47,133665.47,4,24000.0,0.0,4009.9640999999997,2018-02-26,True,True
DUMMY_EX_540404_006376,Staff,1978-06-16,2023-03-01,,42465.54,42465.54,42465.54,3,24000.0,0.0,1273.9662,2023-03-01,True,True
DUMMY_EX_108861_006377,Staff,1996-01-26,2023-07-13,2024-12-08,59250.11,59250.11,59250.11,3,24000.0,0.0,0.0,2023-07-13,False,True
DUMMY_EX_502073_006378,Manager,2000-02-04,2023-05-11,,102830.11,102830.11,102830.11,10,24000.0,0.0,3084.9033,2023-05-11,True,True
DUMMY_EX_829003_006379,Staff,1985-08-08,2019-07-21,,64373.24,64373.24,64373.24,5,24000.0,0.0,1931.1971999999998,2019-07-21,True,True
DUMMY_EX_648757_006380,Staff,1987-10-16,2018-01-16,,47215.24,47215.24,47215.24,10,24000.0,0.0,1416.4571999999998,2018-01-16,True,True
DUMMY_EX_553227_006381,Manager,1964-10-10,2020-06-22,,127560.1,127560.1,127560.1,3,24000.0,0.0,3826.803,2020-06-22,True,True
DUMMY_EX_304925_006382,Staff,1986-09-12,2015-11-08,,55559.77,55559.77,55559.77,0,0.0,0.0,0.0,2015-11-08,True,False
DUMMY_EX_520675_006383,Manager,1998-09-26,2020-04-26,,89520.45,89520.45,89520.45,6,24000.0,0.0,2685.6135,2020-04-26,True,True
DUMMY_EX_156438_006384,Staff,1995-10-23,2021-10-05,,66061.3,66061.3,66061.3,2,24000.0,0.0,1981.839,2021-10-05,True,True
DUMMY_EX_209081_006385,Staff,1979-07-02,2016-12-03,,65188.79,65188.79,65188.79,10,24000.0,0.0,1955.6637,2016-12-03,True,True
DUMMY_EX_230228_006386,Staff,1971-09-23,2000-07-13,,81000.1,81000.1,81000.1,3,24000.0,0.0,2430.003,2000-07-13,True,True
DUMMY_EX_357272_006387,Staff,1976-08-09,2015-06-25,,49306.41,49306.41,49306.41,3,24000.0,0.0,1479.1923000000002,2015-06-25,True,True
DUMMY_EX_987775_006388,Staff,1998-01-14,2021-10-10,,35580.77,35580.77,35580.77,3,24000.0,0.0,1067.4231,2021-10-10,True,True
DUMMY_EX_264595_006389,Staff,1992-01-17,2018-10-09,,52961.36,52961.36,52961.36,6,24000.0,0.0,1588.8408,2018-10-09,True,True
DUMMY_EX_519669_006390,Manager,1991-07-17,2017-08-02,,94423.83,94423.83,94423.83,3,24000.0,0.0,2832.7149,2017-08-02,True,True
DUMMY_EX_994338_006391,Staff,1987-08-24,2010-09-08,,46842.84,46842.84,46842.84,3,24000.0,0.0,1405.2851999999998,2010-09-08,True,True
